31929,37P,720,1912,1912
31929,577,720,1384,1384
31929,578,720,277,277
31929,579,168,251,251
31929,593,648,861,861
31929,594,72,18,18
31929,614,576,369,369
31929,618,96,115,115
31929,639,480,547,547
31929,640,720,185,185
31929,642,720,1229,1229
31929,645,648,1023,1023
31929,666,672,1147,1147
31929,668,672,1003,1003
31929,670,720,653,2613
31929,691,720,798,798
31929,694,720,1260,1260
31929,696,720,1537,1537
31929,718,600,617,617
31929,719,720,1537,1537
31929,720,720,1720,1720
31929,721,720,430,430
31929,722,720,1537,1537
31929,723,456,584,584
31929,724,144,228,228
31929,743,240,512,512
31929,744,696,1783,1783
31929,746,24,18,18
31929,747,72,108,108
31929,748,168,144,144
31929,749,432,1014,1014
31929,750,240,358,358
31929,768,456,973,973
31929,769,720,890,890
31929,770,408,871,871
31929,771,144,246,246
31929,773,240,614,614
31929,774,192,385,385
31929,775,24,26,26
31959,3005,288,237,237
31959,3007,216,104,104
31959,352P,744,633,633
31959,370P,744,272,272
31959,37P,744,2081,2081
31959,577,744,950,950
31959,578,480,394,394
31959,579,504,214,214
31959,593,744,1629,1629
31959,594,744,272,272
31959,614,360,329,329
31959,618,240,291,291
31959,619,264,200,200
31959,620,264,200,200
31959,639,192,72,72
31959,640,408,75,75
31959,642,744,340,340
31959,645,96,37,37
31959,666,744,2081,2081
31959,668,696,1752,1752
31959,670,744,283,1131
31959,691,744,679,679
31959,694,744,1583,1583
31959,696,744,1130,1130
31959,717,120,73,73
31959,718,240,154,154
31959,719,744,972,972
31959,720,744,723,723
31959,721,744,679,679
31959,722,744,904,904
31959,723,744,1765,1765
31959,724,744,2148,2148
31959,743,744,2599,2599
31959,744,744,1877,1877
31959,747,744,1583,1583
31959,748,480,299,299
31959,749,744,1221,1221
31959,750,24,26,26
31959,768,744,1086,1086
31959,769,744,769,769
31959,770,456,175,175
31959,771,744,1175,1175
31959,772,48,2,19
31959,773,744,2036,2036
31959,774,744,815,815
31959,775,744,2081,2081
31990,3005,192,123,123
31990,3007,744,415,415
31990,352P,744,530,530
31990,370P,744,230,230
31990,37P,744,1708,1708
31990,577,744,970,970
31990,578,168,83,83
31990,579,648,121,121
31990,593,744,1385,1385
31990,594,744,277,277
31990,595,504,140,156
31990,599,24,19,19
31990,614,312,90,90
31990,618,744,1385,1385
31990,619,744,693,693
31990,620,744,831,831
31990,639,312,74,74
31990,640,240,127,127
31990,642,744,415,415
31990,644,96,24,24
31990,645,744,277,277
31990,666,744,1847,1847
31990,668,744,1615,1615
31990,670,744,213,576
31990,674,336,396,396
31990,691,744,646,646
31990,694,744,1385,1385
31990,696,744,1847,1847
31990,698,360,480,480
31990,699,336,188,188
31990,700,360,558,558
31990,717,744,530,530
31990,718,24,11,11
31990,719,744,1039,1039
31990,720,744,970,970
31990,721,744,392,392
31990,722,744,507,507
31990,723,744,1847,1847
31990,724,744,2078,2078
31990,743,744,2078,2078
31990,744,744,1615,1615
31990,747,744,1180,1180
31990,749,744,1615,1615
31990,768,744,1223,1223
31990,769,744,970,970
31990,770,624,442,442
31990,771,744,1708,1708
31990,772,240,78,106
31990,773,744,1662,1662
31990,774,744,1015,1015
31990,775,744,2148,2148
32021,3005,672,358,358
32021,3007,672,324,324
32021,352P,672,578,578
32021,370P,672,240,240
32021,37P,672,1252,1252
32021,577,672,1085,1085
32021,578,672,47,47
32021,579,480,430,430
32021,582,168,121,121
32021,593,672,940,940
32021,594,504,488,488
32021,595,624,545,545
32021,598,312,223,223
32021,599,672,433,433
32021,600,384,275,275
32021,614,672,843,843
32021,618,672,1060,1060
32021,619,672,506,506
32021,620,672,506,506
32021,639,576,82,82
32021,640,672,482,482
32021,642,672,963,963
32021,644,576,268,268
32021,645,216,69,69
32021,664,288,103,103
32021,666,672,1952,1952
32021,668,672,1493,1493
32021,670,672,405,1013
32021,674,672,1035,1035
32021,691,672,818,818
32021,694,672,1446,1446
32021,696,672,868,868
32021,698,672,926,926
32021,699,672,837,837
32021,700,672,1287,1287
32021,717,672,1469,1469
32021,719,672,1493,1493
32021,720,672,697,697
32021,721,672,915,915
32021,722,672,868,868
32021,723,672,891,891
32021,724,672,1493,1493
32021,725,144,181,181
32021,743,672,1638,1638
32021,744,672,1257,1257
32021,747,600,209,209
32021,749,672,963,963
32021,751,312,336,336
32021,752,144,181,181
32021,768,672,834,834
32021,769,672,940,940
32021,770,672,650,650
32021,771,672,1012,1012
32021,772,672,240,240
32021,773,672,1614,1614
32021,774,672,1012,1012
32021,775,672,1638,1638
32021,776,168,181,181
32051,3005,744,968,968
32051,3007,744,968,968
32051,352P,744,445,445
32051,370P,744,214,214
32051,37P,744,1721,1721
32051,566,168,219,219
32051,567,24,24,24
32051,577,744,852,852
32051,578,408,113,113
32051,579,504,347,347
32051,582,744,194,969
32051,593,744,1291,1291
32051,594,744,581,581
32051,595,480,298,298
32051,596,432,500,500
32051,597,696,966,966
32051,598,744,429,429
32051,599,744,537,537
32051,600,744,1075,1075
32051,601,168,219,219
32051,614,744,752,752
32051,618,744,645,645
32051,619,384,429,429
32051,620,744,860,860
32051,622,24,28,28
32051,624,24,28,28
32051,639,528,763,763
32051,640,384,220,220
32051,642,744,968,968
32051,644,264,92,92
32051,646,696,1006,1006
32051,647,24,28,28
32051,664,480,347,347
32051,666,744,1936,1936
32051,668,732,1364,1364
32051,670,744,632,1808
32051,674,732,1106,1106
32051,691,732,679,679
32051,694,744,1291,1291
32051,696,744,1634,1634
32051,698,744,1398,1398
32051,699,24,22,22
32051,700,732,1075,1075
32051,717,744,1656,1656
32051,719,732,1751,1751
32051,720,744,1936,1936
32051,721,744,1505,1505
32051,722,744,2044,2044
32051,723,336,309,309
32051,724,732,1195,1195
32051,725,96,48,48
32051,743,744,1355,1355
32051,744,732,1303,1303
32051,745,552,479,479
32051,747,732,181,181
32051,749,744,1033,1033
32051,751,744,1505,1505
32051,752,120,54,54
32051,768,744,1678,1678
32051,769,744,723,723
32051,770,72,58,58
32051,771,744,1506,1506
32051,772,744,185,185
32051,773,744,1721,1721
32051,774,744,779,779
32051,775,732,1227,1227
32051,776,744,1505,1505
32082,3005,720,759,759
32082,3007,720,741,741
32082,352P,720,273,273
32082,370P,720,285,285
32082,37P,720,1054,1054
32082,566,720,855,855
32082,567,720,721,721
32082,577,720,664,664
32082,578,360,332,332
32082,579,712,741,741
32082,582,720,114,760
32082,584,672,567,567
32082,593,720,1044,1044
32082,594,720,474,474
32082,596,720,664,664
32082,597,720,759,759
32082,598,714,369,369
32082,599,720,664,664
32082,600,720,855,855
32082,601,720,1044,1044
32082,614,720,664,664
32082,618,720,570,570
32082,619,360,379,379
32082,620,720,949,949
32082,622,720,570,570
32082,624,720,664,664
32082,639,720,816,816
32082,640,372,302,302
32082,642,720,759,759
32082,644,720,285,285
32082,646,720,949,949
32082,647,720,759,759
32082,664,456,212,212
32082,666,720,1902,1902
32082,668,720,664,664
32082,669,72,27,38
32082,670,720,465,1329
32082,672,120,95,95
32082,673,408,376,376
32082,674,714,747,747
32082,691,576,297,297
32082,694,720,1044,1044
32082,696,720,1368,1368
32082,697,312,272,272
32082,698,720,1140,1140
32082,699,300,190,190
32082,700,720,855,855
32082,717,720,1016,1016
32082,719,714,1677,1677
32082,720,720,1519,1519
32082,721,600,561,561
32082,722,720,1051,1051
32082,724,714,925,925
32082,725,624,188,188
32082,743,720,1044,1044
32082,744,648,1110,1110
32082,745,720,1140,1140
32082,747,372,241,241
32082,749,720,759,759
32082,751,706,864,864
32082,752,576,236,236
32082,768,720,835,835
32082,769,720,550,550
32082,770,720,949,949
32082,771,720,1801,1801
32082,772,714,1044,1044
32082,773,720,1425,1425
32082,774,720,1519,1519
32082,775,720,1329,1329
32082,776,720,1044,1044
32082,797,120,95,95
32082,798,264,209,209
32082,799,72,57,57
32082,822,240,190,190
32082,848,264,209,209
32082,849,120,98,98
32082,850,24,16,16
32112,3005,744,758,758
32112,3007,744,715,715
32112,352P,744,197,197
32112,370P,744,325,325
32112,37P,744,1191,1191
32112,566,744,758,758
32112,567,744,650,650
32112,577,744,866,866
32112,578,744,650,650
32112,579,744,758,758
32112,582,744,118,781
32112,584,744,715,715
32112,593,744,1082,1082
32112,594,744,541,541
32112,596,744,758,758
32112,597,744,1040,1040
32112,598,744,650,650
32112,599,744,1408,1408
32112,600,744,975,975
32112,601,744,1082,1082
32112,614,744,480,480
32112,618,744,866,866
32112,619,372,432,432
32112,620,744,866,866
32112,622,744,693,693
32112,623,360,419,419
32112,624,744,758,758
32112,625,168,186,186
32112,639,744,650,650
32112,640,372,563,563
32112,642,744,650,650
32112,644,744,758,758
32112,646,744,758,758
32112,647,744,1300,1300
32112,664,624,545,545
32112,666,744,1951,1951
32112,668,744,480,480
32112,669,744,607,867
32112,670,744,423,1410
32112,671,408,451,451
32112,672,744,1408,1408
32112,673,744,1082,1082
32112,674,744,325,325
32112,691,72,55,55
32112,694,744,1300,1300
32112,696,744,866,866
32112,697,744,866,866
32112,698,744,368,368
32112,699,420,301,301
32112,700,624,204,204
32112,717,744,735,735
32112,719,744,1733,1733
32112,720,744,1733,1733
32112,721,744,1408,1408
32112,722,744,1082,1082
32112,724,744,1191,1191
32112,725,384,390,390
32112,743,744,1082,1082
32112,745,744,1191,1191
32112,747,228,107,107
32112,749,744,758,758
32112,751,696,898,898
32112,752,384,348,348
32112,768,744,953,953
32112,769,744,563,563
32112,770,744,1386,1733
32112,771,744,1304,1304
32112,772,744,1082,1082
32112,773,744,1733,1733
32112,774,744,1625,1625
32112,775,744,1300,1300
32112,776,744,755,755
32112,797,744,541,541
32112,798,744,476,476
32112,799,744,412,412
32112,800,240,244,244
32112,801,216,220,220
32112,803,144,189,189
32112,822,744,650,650
32112,823,504,440,440
32112,825,72,73,73
32112,828,72,84,84
32112,848,744,432,432
32112,849,744,425,425
32112,850,744,342,342
32112,854,96,120,120
32112,855,120,147,147
32143,3005,720,731,731
32143,3007,720,690,690
32143,352P,720,687,687
32143,370P,720,298,298
32143,37P,720,1195,1195
32143,566,720,731,731
32143,567,720,628,628
32143,568,96,120,120
32143,577,648,967,967
32143,578,720,956,956
32143,579,720,731,731
32143,582,720,8,758
32143,583,72,96,96
32143,584,720,690,690
32143,593,720,1045,1045
32143,594,720,657,657
32143,596,720,731,731
32143,597,720,1005,1005
32143,598,720,628,628
32143,599,720,1359,1359
32143,600,720,942,942
32143,601,720,1045,1045
32143,614,720,897,897
32143,618,720,836,836
32143,619,360,836,836
32143,620,720,836,836
32143,621,24,30,30
32143,622,432,411,411
32143,623,720,836,836
32143,624,720,731,731
32143,625,720,793,795
32143,639,720,628,628
32143,640,360,543,543
32143,642,720,628,628
32143,644,624,783,783
32143,646,720,731,731
32143,647,720,1254,1254
32143,648,168,278,278
32143,649,168,196,196
32143,650,384,797,797
32143,664,336,516,516
32143,666,720,1889,1889
32143,668,720,463,463
32143,669,720,585,835
32143,670,720,925,1360
32143,671,720,795,795
32143,672,720,1359,1359
32143,673,720,1042,1045
32143,674,720,687,687
32143,691,504,879,879
32143,694,720,1251,1254
32143,696,720,835,836
32143,697,720,836,836
32143,698,624,306,307
32143,699,720,607,607
32143,700,552,688,688
32143,717,720,708,708
32143,719,720,1166,1166
32143,720,720,1673,1673
32143,721,720,1359,1359
32143,722,720,1045,1045
32143,724,720,1150,1150
32143,725,360,377,377
32143,743,720,1045,1045
32143,745,720,1150,1150
32143,749,720,731,731
32143,752,240,248,248
32143,768,720,920,920
32143,769,720,543,543
32143,770,720,502,1673
32143,771,720,1257,1259
32143,772,720,1045,1045
32143,773,720,1664,1672
32143,774,720,1570,1570
32143,775,720,1254,1254
32143,776,720,729,729
32143,797,720,522,522
32143,798,720,460,460
32143,799,720,398,398
32143,800,720,731,731
32143,801,720,696,731
32143,803,720,942,942
32143,804,432,753,753
32143,822,720,628,628
32143,823,720,628,628
32143,825,720,731,731
32143,828,720,836,836
32143,829,120,190,190
32143,848,720,418,418
32143,849,720,410,410
32143,850,720,331,331
32143,851,624,1011,1011
32143,852,384,558,558
32143,854,720,895,900
32143,855,720,879,879
32143,856,120,200,200
32174,3005,744,637,637
32174,3007,744,600,600
32174,352P,744,597,597
32174,370P,744,259,259
32174,37P,744,1039,1039
32174,566,744,637,637
32174,567,744,546,546
32174,568,744,781,781
32174,577,648,973,973
32174,578,744,831,831
32174,579,744,637,637
32174,582,744,8,709
32174,583,744,831,831
32174,584,744,600,600
32174,593,744,909,909
32174,594,648,645,645
32174,596,744,637,637
32174,597,744,874,874
32174,598,552,528,528
32174,599,744,1181,1181
32174,600,648,713,713
32174,601,744,909,909
32174,603,360,466,466
32174,614,744,781,781
32174,618,744,727,727
32174,619,372,727,727
32174,620,744,727,727
32174,621,24,25,25
32174,622,696,1265,1265
32174,623,744,727,727
32174,624,744,637,637
32174,625,744,690,692
32174,639,744,546,546
32174,640,372,473,473
32174,642,744,703,703
32174,644,744,936,936
32174,646,744,637,637
32174,647,168,246,246
32174,648,744,1039,1039
32174,649,312,305,305
32174,650,744,1300,1300
32174,652,360,504,504
32174,653,360,479,479
32174,664,744,961,961
32174,666,744,1631,1631
32174,668,744,403,403
32174,669,744,508,726
32174,670,744,804,1183
32174,671,744,692,692
32174,672,744,1181,1181
32174,673,744,906,909
32174,674,744,597,597
32174,691,744,1092,1092
32174,694,744,1088,1091
32174,696,744,727,728
32174,697,744,727,727
32174,698,216,302,302
32174,699,744,527,527
32174,700,744,781,781
32174,717,744,616,616
32174,719,744,1014,1014
32174,720,744,1455,1455
32174,721,744,1181,1181
32174,722,744,909,909
32174,724,744,1000,1000
32174,725,372,328,328
32174,743,744,909,909
32174,745,744,1000,1000
32174,749,744,637,637
32174,752,744,1248,1248
32174,768,744,800,800
32174,769,744,473,473
32174,770,744,437,1455
32174,771,744,962,964
32174,772,744,909,909
32174,773,744,1447,1454
32174,774,480,848,848
32174,775,744,1090,1090
32174,776,744,634,634
32174,797,552,530,530
32174,798,744,400,400
32174,799,744,347,347
32174,800,744,637,637
32174,801,744,606,636
32174,803,744,819,819
32174,804,744,1092,1092
32174,822,744,546,546
32174,823,744,546,546
32174,824,168,199,199
32174,825,744,637,637
32174,826,24,25,25
32174,827,96,91,91
32174,828,744,727,727
32174,829,744,988,988
32174,848,744,363,363
32174,849,744,357,357
32174,850,744,289,289
32174,851,648,882,882
32174,852,744,909,909
32174,853,24,22,22
32174,854,744,778,782
32174,855,744,765,765
32174,856,744,1039,1039
32174,873,96,98,98
32174,874,96,101,101
32174,877,24,24,24
32174,927,24,24,24
32174,952,24,23,23
32203,3005,744,777,777
32203,3007,744,680,680
32203,352P,744,375,375
32203,370P,744,163,163
32203,37P,744,652,652
32203,566,744,738,738
32203,567,504,374,374
32203,568,552,363,363
32203,577,744,1166,1166
32203,578,744,971,971
32203,579,744,400,400
32203,582,744,23,777
32203,583,744,521,521
32203,584,744,777,777
32203,593,744,777,777
32203,594,744,583,583
32203,596,744,777,777
32203,597,336,334,334
32203,598,744,1166,1166
32203,599,600,401,401
32203,600,264,311,311
32203,601,744,933,933
32203,603,744,816,816
32203,614,744,490,490
32203,618,744,456,456
32203,619,372,680,680
32203,620,744,777,777
32203,621,24,19,19
32203,622,600,685,685
32203,623,744,1166,1166
32203,624,744,875,875
32203,625,744,1124,1127
32203,639,744,680,680
32203,640,372,297,297
32203,642,744,1166,1166
32203,644,648,376,376
32203,646,744,971,971
32203,648,744,835,835
32203,650,744,1029,1029
32203,651,696,909,909
32203,652,744,654,654
32203,653,744,1166,1166
32203,664,744,604,604
32203,666,744,1360,1360
32203,668,744,1166,1166
32203,669,744,408,583
32203,670,744,641,1069
32203,671,744,777,777
32203,672,744,875,875
32203,673,744,968,971
32203,674,744,292,292
32203,691,744,485,485
32203,694,576,333,334
32203,696,576,353,354
32203,697,744,777,777
32203,698,744,193,193
32203,699,744,331,331
32203,700,744,563,563
32203,717,744,1166,1166
32203,719,744,636,636
32203,720,744,1550,1550
32203,721,744,1554,1554
32203,722,744,1554,1554
32203,724,744,971,971
32203,725,372,206,206
32203,743,744,252,252
32203,745,744,1166,1166
32203,749,744,1166,1166
32203,752,744,660,660
32203,768,744,875,875
32203,769,744,583,583
32203,770,744,489,699
32203,771,744,1551,1554
32203,772,744,1166,1166
32203,773,744,1547,1554
32203,774,744,825,825
32203,775,744,1068,1068
32203,776,744,1166,1166
32203,797,744,703,703
32203,798,744,777,777
32203,799,744,87,875
32203,800,744,583,583
32203,801,744,1111,1166
32203,803,744,1068,1068
32203,804,744,1068,1068
32203,805,24,22,22
32203,806,24,19,19
32203,822,744,971,971
32203,823,744,971,971
32203,824,744,777,777
32203,825,744,1166,1166
32203,826,744,491,491
32203,827,744,875,875
32203,828,744,456,456
32203,829,744,619,619
32203,830,24,19,19
32203,848,744,1166,1166
32203,849,744,971,971
32203,850,744,1166,1166
32203,852,744,777,777
32203,853,744,641,641
32203,854,744,966,971
32203,855,744,1166,1166
32203,856,744,1068,1068
32203,873,744,738,738
32203,874,744,758,758
32203,877,744,583,583
32203,879,432,395,395
32203,880,264,207,207
32203,904,480,439,439
32203,927,744,563,563
32203,928,24,19,19
32203,929,288,263,263
32203,952,744,621,621
32234,3005,720,819,819
32234,3007,720,909,909
32234,352P,720,418,418
32234,370P,720,327,327
32234,37P,720,454,454
32234,566,720,764,764
32234,567,720,874,874
32234,568,720,855,855
32234,577,720,1091,1091
32234,578,720,909,909
32234,579,720,559,559
32234,582,192,17,139
32234,583,720,691,691
32234,584,720,819,819
32234,586,24,12,12
32234,593,720,363,363
32234,594,720,636,636
32234,596,720,909,909
32234,597,720,546,546
32234,598,720,891,891
32234,599,720,928,928
32234,600,720,1091,1091
32234,601,720,874,874
32234,603,720,727,727
32234,614,720,509,509
32234,618,720,454,454
32234,619,360,909,909
32234,620,720,836,836
32234,621,720,727,727
32234,622,384,349,349
32234,623,720,1273,1273
32234,624,720,618,618
32234,625,720,1089,1091
32234,626,24,3,3
32234,639,720,727,727
32234,640,360,418,418
32234,642,720,1164,1327
32234,644,720,727,727
32234,646,720,782,782
32234,648,720,691,691
32234,650,528,415,415
32234,651,720,1091,1091
32234,652,720,636,636
32234,653,720,1054,1054
32234,664,720,355,355
32234,666,720,363,363
32234,668,720,909,909
32234,669,720,446,637
32234,670,720,781,949
32234,671,720,501,501
32234,672,720,764,764
32234,673,720,1016,1018
32234,674,360,219,219
32234,691,432,356,356
32234,694,720,872,874
32234,696,384,339,339
32234,697,720,1054,1054
32234,698,720,963,963
32234,699,600,386,386
32234,700,720,1037,1037
32234,717,720,1091,1091
32234,719,720,1109,1109
32234,720,720,1647,1647
32234,721,720,1600,1600
32234,722,720,1637,1637
32234,724,720,1182,1182
32234,725,360,363,363
32234,743,720,909,909
32234,745,720,800,800
32234,747,144,109,109
32234,749,720,1273,1273
32234,752,720,388,388
32234,768,720,727,727
32234,769,720,655,655
32234,770,720,519,869
32234,771,720,911,912
32234,772,720,685,685
32234,773,720,909,913
32234,774,720,485,485
32234,775,720,627,627
32234,776,720,685,685
32234,797,720,727,727
32234,798,720,457,457
32234,799,720,1,508
32234,800,720,727,727
32234,801,720,1196,1255
32234,803,720,909,909
32234,804,720,1054,1054
32234,805,720,727,727
32234,806,720,345,691
32234,807,456,460,460
32234,822,720,1054,1054
32234,823,720,593,593
32234,824,720,855,855
32234,825,720,1073,1073
32234,826,720,382,382
32234,827,720,800,800
32234,828,648,327,327
32234,829,672,543,543
32234,830,720,727,727
32234,848,720,963,963
32234,849,720,945,945
32234,850,720,1127,1127
32234,852,720,1382,1382
32234,853,528,520,520
32234,854,720,940,945
32234,855,720,1054,1054
32234,856,720,1037,1037
32234,873,720,645,645
32234,874,720,673,673
32234,877,720,546,546
32234,878,480,424,424
32234,879,720,782,782
32234,880,720,855,855
32234,881,72,64,64
32234,899,24,15,15
32234,900,24,2,2
32234,903,552,544,544
32234,904,720,546,546
32234,905,48,36,36
32234,924,24,18,18
32234,925,24,4,4
32234,927,720,509,509
32234,928,720,563,563
32234,929,720,909,909
32234,930,24,2,2
32234,952,720,618,618
32234,953,552,515,515
32264,3005,744,764,764
32264,3007,744,399,399
32264,352P,744,232,232
32264,370P,744,182,182
32264,37P,744,250,250
32264,566,744,764,764
32264,567,744,649,649
32264,568,744,565,565
32264,577,744,1064,1064
32264,578,744,814,814
32264,579,744,599,599
32264,582,744,106,866
32264,583,744,649,649
32264,584,744,799,799
32264,585,288,213,213
32264,586,744,399,399
32264,593,744,1263,1263
32264,594,744,599,599
32264,596,744,665,665
32264,597,744,482,482
32264,598,744,649,649
32264,599,744,615,615
32264,600,24,25,25
32264,601,744,898,898
32264,602,720,225,225
32264,603,744,814,814
32264,614,744,465,465
32264,618,744,1098,1098
32264,619,372,499,499
32264,620,744,864,864
32264,621,744,599,599
32264,622,744,599,599
32264,623,744,565,565
32264,624,744,549,549
32264,625,744,1161,1164
32264,626,744,200,200
32264,627,288,257,257
32264,639,744,1198,1198
32264,640,372,699,699
32264,642,744,1751,1996
32264,644,744,749,749
32264,646,744,831,831
32264,648,744,1181,1181
32264,650,744,864,864
32264,651,744,1014,1014
32264,652,24,24,24
32264,653,744,998,998
32264,664,744,1098,1098
32264,666,744,2000,2000
32264,668,744,1164,1164
32264,669,744,291,416
32264,670,744,972,1181
32264,671,744,499,499
32264,672,739,1070,1070
32264,673,744,1012,1014
32264,674,744,482,482
32264,691,744,699,699
32264,694,744,1395,1398
32264,696,744,764,764
32264,697,744,1081,1081
32264,698,739,676,676
32264,699,744,565,565
32264,700,739,610,610
32264,717,744,1463,1463
32264,719,744,998,998
32264,720,744,1597,1597
32264,721,744,1397,1397
32264,722,744,1630,1630
32264,724,744,1164,1164
32264,725,12,15,15
32264,743,744,1198,1198
32264,745,744,1198,1198
32264,747,739,616,616
32264,749,744,1397,1397
32264,752,744,998,998
32264,768,744,699,699
32264,769,744,415,415
32264,770,744,1283,2147
32264,771,744,1047,1049
32264,772,744,482,482
32264,773,744,1291,1297
32264,774,192,109,109
32264,775,744,1363,1363
32264,776,384,231,231
32264,794,288,219,219
32264,795,48,35,35
32264,796,24,16,16
32264,797,744,665,665
32264,798,744,848,848
32264,799,744,1,932
32264,800,744,665,665
32264,801,744,1014,1064
32264,803,744,981,981
32264,804,744,1048,1048
32264,805,744,399,399
32264,806,744,465,931
32264,807,744,665,665
32264,819,288,225,225
32264,822,744,998,998
32264,823,744,565,565
32264,824,744,699,699
32264,825,744,1048,1048
32264,826,744,549,549
32264,827,744,482,482
32264,828,48,39,39
32264,830,744,515,515
32264,831,168,113,113
32264,832,24,16,16
32264,848,744,998,998
32264,849,744,499,499
32264,850,744,1048,1048
32264,852,744,1363,1363
32264,854,744,959,964
32264,855,600,472,472
32264,856,744,998,998
32264,857,216,183,183
32264,858,24,18,18
